Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall
,International Direct - Bachelor of Science - Nursing,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Nursing,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Nursing,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Brass,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Brass,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Brass,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Guitar,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Guitar,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Guitar,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Organ,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Organ,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Organ,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Percussion,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Percussion,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Percussion,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Piano,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Piano,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Piano,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Strings,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Strings,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Strings,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Voice,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Voice,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Voice,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Performance - Woodwinds,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Performance - Woodwinds,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Performance - Woodwinds,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Dual Degree - Bachelor of Science - Pharmaceutical Sciences & Doctor of Pharmacy,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Dual Degree - Bachelor of Science - Pharmaceutical Sciences & Doctor of Pharmacy,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Dual Degree - Bachelor of Science - Pharmaceutical Sciences & Doctor of Pharmacy,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Philosophy,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Philosophy,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Philosophy,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Physical Education,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Physical Education,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Physical Education,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Physics,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Physics,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Physics,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Political Science,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Political Science,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Political Science,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Public Health,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Public Health,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Public Health,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Public Health,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Public Health,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Public Health,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Journalism & Mass Communications - Public Relations,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Journalism & Mass Communications - Public Relations,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Journalism & Mass Communications -Public Relations,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Business Administration - Real Estate,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Business Administration - Real Estate,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Business Administration - Real Estate,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Religious Studies,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Religious Studies,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Religious Studies,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Retailing - Retail Management/Fashion Merchandising,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Retailing - Retail Management/Fashion Merchandising,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Retailing - Retail Management/Fashion Merchandising,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Business Administration - Risk Management and Insurance,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Business Administration - Risk Management and Insurance,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Business Administration - Risk Management and Insurance,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Russian,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Russian,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Russian,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Social Work,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Social Work,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Social Work,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Sociology,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Sociology,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Sociology,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Sociology,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Sociology,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Sociology,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Spanish,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Spanish,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Spanish,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Sport and Entertainment Management,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Sport and Entertainment Management,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Sport and Entertainment Management,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Statistics,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Statistics,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Statistics,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Theatre,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Theatre,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Theatre,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Music - Music Theory,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Music - Music Theory,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Music - Music Theory,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Science - Tourism Management,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Science - Tourism Management,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Science - Tourism Management,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Journalism & Mass Communications - Visual Communications,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
,Academic Accelerator - Bachelor of Arts - Journalism & Mass Communications - Visual Communications,"35,926.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,869,,68,5.5
,Extended Accelerator - Bachelor of Arts - Journalism & Mass Communications - Visual Communications,"39,913.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,869,,60,5
,International Direct - Bachelor of Arts - Women's and Gender Studies,"34,896.00",0,"Start: May 2020, Aug 2020",4-Year Bachelor's Degree,Grade 12 / High School,80.00%,18,18,18,18,6,6,6,6,869,,77,6.5
